emp_no,first_name,last_name,title,from_date,to_date
31913,Bangqing,Luca,Engineer,1989-10-07,1996-10-07
31914,Nevio,Theuretzbacher,Engineer,1990-02-05,1997-02-05
31916,Munehiro,Detkin,Staff,1998-05-22,2002-01-28
31928,Uli,Gecseg,Staff,1995-10-15,2001-10-14
31933,Arun,Huhdanpaa,Engineer,1985-06-13,1992-06-13
31940,Kousuke,Brookner,Engineer,1986-01-19,1990-11-30
31942,Syozo,Schnabel,Engineer,1995-02-17,2002-02-17
31952,Giap,Christianini,Staff,1993-02-15,2000-02-16
31956,Ziyad,Gecsei,Staff,1995-05-13,2002-05-13
31966,Perry,Tetzlaff,Staff,1989-12-22,1996-12-22
31970,Taegyun,Zaumen,Engineer,1985-12-25,1991-12-25
31972,Yifei,Kawashimo,Senior Engineer,1993-01-21,1994-01-10
31979,KayLiang,Callaway,Engineer,1992-06-05,1997-01-28
31980,Kinh,Perz,Engineer,1990-12-26,1993-02-24
31999,Stabislas,Siksek,Staff,1986-01-04,1995-01-04
32001,Mari,Attimonelli,Staff,1997-03-14,2002-03-14
32018,Bernardo,Waeselynck,Engineer,1991-01-05,1996-01-05
32026,Lansing,Skrikant,Staff,1988-12-08,1997-12-08
32027,Mong,Sidhu,Staff,1992-02-03,1997-02-02
32032,Harjit,Kermarrec,Staff,1990-09-28,1998-09-28
32044,Maja,Heering,Staff,1990-09-04,1998-06-11
32053,Arunachalam,Tiemann,Engineer,1993-10-13,2001-10-13
32054,Kersti,Bahk,Engineer,1992-01-13,1997-01-12
32089,Jianhua,Bardell,Engineer,1987-11-23,1992-11-22
32092,Berto,Luca,Engineer,1993-02-09,1996-03-11
32094,Mohd,Buchter,Senior Staff,1993-03-16,1996-07-10
32106,Conor,Claffy,Engineer,1987-10-11,1995-05-23
32113,Surveyors,Beerel,Technique Leader,1985-11-18,1988-05-18
32117,Panayotis,Swiss,Staff,1990-03-08,1999-03-08
32118,Serenella,Litvinov,Engineer,1987-01-22,1994-01-22
32138,Anyuan,Facello,Staff,1989-12-06,1998-12-06
32147,Shahaf,Basart,Engineer,1985-07-12,1991-07-12
32149,Jaewon,Fabrizio,Technique Leader,1991-07-27,2002-02-05
32150,Chenxi,Narwekar,Staff,1986-03-11,1993-03-11
32151,Martine,Pileggi,Staff,1994-05-21,2000-05-20
32158,Fun,Ranta,Engineer,1988-04-23,1995-04-24
32171,Zhaofang,Setia,Engineer,1994-06-06,2001-06-06
32174,Mohua,Kaltofen,Assistant Engineer,1991-01-27,1999-01-27
32180,Abdelaziz,Hofman,Staff,1985-04-24,1994-04-24
32186,Serap,Pesch,Engineer,1991-10-30,1996-10-29
32200,Nalini,Sadowsky,Assistant Engineer,1988-09-07,1996-09-07
32203,Stamatina,Gulak,Staff,1986-11-19,1991-11-19
32204,Garnet,Leppanen,Staff,1985-10-14,1992-10-14
32210,Tran,Serdy,Staff,1991-08-15,1992-02-13
32215,Xiaoshan,Piveteau,Technique Leader,1994-09-18,1996-01-08
32216,Martine,Lanteri,Senior Staff,1996-08-09,2002-07-22
32219,Honglan,Rosin,Staff,1991-12-23,1997-12-22
32221,Pranas,Snedden,Staff,1985-12-19,1991-12-19
32233,Kenroku,Benveniste,Engineer,1992-01-12,2000-01-12
32239,Xumin,Cummings,Staff,1988-06-03,1995-06-04
32242,Annemarie,Rosen,Engineer,1989-05-11,1991-09-08
32244,Mitsuyuki,Mitsuhashi,Engineer,1988-11-15,1996-11-15
32246,Georg,Onuegbe,Staff,1988-09-08,1997-09-08
32252,Marke,Bratten,Engineer,1985-06-20,1992-06-20
32260,Sachem,Baranowski,Staff,1995-12-04,2001-12-03
32261,Bernt,Dehkordi,Engineer,1996-07-29,2002-07-29
32269,Kannan,Cangellaris,Staff,1986-07-03,1993-07-03
32272,Yuqun,Parascandalo,Engineer,1990-02-09,1996-02-09
32277,Tesuro,Papastamatiou,Engineer,1993-08-18,1998-08-18
32280,Susumu,Hofting,Senior Staff,1993-06-26,1997-04-25
32296,Baruch,Peris,Engineer,1992-06-03,1997-06-03
32301,Itzchak,Wolniewicz,Engineer,1988-12-19,1994-12-19
32308,Arun,Baja,Technique Leader,1997-05-03,1997-12-17
32310,Rosella,Krone,Engineer,1993-03-29,2001-03-29
32333,Yoshimitsu,Mitsuhashi,Engineer,1996-08-12,2001-08-12
32340,Maria,Tiemann,Engineer,1995-09-21,2001-09-20
32341,Vincent,Stiles,Engineer,1991-09-09,1996-09-08
32344,Lillian,Takanami,Senior Engineer,1986-09-10,1995-07-28
32349,Hairong,DiGiano,Staff,1988-09-01,1997-09-01
32371,Yoshimitsu,Dulay,Staff,1992-03-30,2000-03-30
32372,Randy,Nitsch,Staff,1986-12-22,1994-12-22
32377,Teunis,Wolniewicz,Engineer,1989-11-19,1994-11-19
32381,Abdelkader,Uhrik,Staff,1998-04-05,2001-08-14
32398,Jessie,Dahlbom,Engineer,1991-02-01,1998-02-01
32406,Filipe,Ranze,Engineer,1995-01-03,2000-01-03
32410,Geraldo,Jenevein,Staff,1995-01-31,2000-01-31
32426,Lijie,Oskamp,Staff,1991-08-23,1999-08-23
32438,Masali,Terwilliger,Engineer,1996-01-18,2001-01-17
32439,Abdelghani,Karner,Staff,1996-04-12,2000-12-03
32442,Leucio,Remmele,Engineer,1988-10-28,1997-10-27
32444,Ioana,Ventosa,Staff,1988-08-23,1997-08-23
32446,Chirstian,Magalhaes,Engineer,1991-07-08,1996-07-07
32451,Fumiyo,Argence,Staff,1989-05-14,1998-05-14
32455,Lokesh,Brlek,Assistant Engineer,1986-11-28,1991-11-28
32456,DeForest,Alameldin,Staff,1993-03-23,1999-03-23
32459,Sanjoy,Maraist,Staff,1994-07-17,2001-06-19
32465,Yucel,Dymetman,Engineer,1993-07-09,2002-07-09
32468,Rafols,Masamoto,Staff,1988-10-25,1995-10-26
32472,Heekeun,Ariola,Senior Engineer,1994-10-02,1999-02-04
32475,Kitty,Onuegbe,Engineer,1991-09-08,1998-09-08
32481,Dipankar,Nanard,Staff,1993-10-05,1998-10-05
32483,Gay,Tsukune,Staff,1987-08-22,1996-08-21
32487,Neven,Hambrick,Staff,1986-08-25,1992-08-24
32488,Jeanne,Merks,Engineer,1988-03-27,1996-03-27
32493,Lunjin,Kriebel,Engineer,1992-10-30,1994-09-26
32499,Jouko,Hellwagner,Engineer,1986-01-15,1993-01-15
32508,Lijie,Roccetti,Engineer,1992-12-31,2000-12-31
32513,Sadok,Swan,Staff,1990-01-25,1999-01-25
32515,Branimir,Attimonelli,Staff,1996-09-14,2000-03-17
32517,KayLiang,Himler,Staff,1991-02-22,2000-02-22
32528,Naftaly,Jeong,Engineer,1999-06-10,2002-06-23
32529,Mohammed,Barbanera,Staff,1994-03-11,1999-03-11
32531,Heng,Zirintsis,Engineer,1985-11-18,1990-11-18
32540,Chrisa,Jervis,Engineer,1985-08-29,1990-08-29
32542,Yishay,Manders,Staff,1989-05-12,1995-05-12
32553,Hausi,Pouyioutas,Engineer,1987-10-02,1991-03-09
32559,Ingemar,Thombley,Engineer,1988-08-08,1995-08-09
32563,Gritta,Larfeldt,Engineer,1991-01-27,1999-01-27
32568,Lorien,Rijckaert,Senior Engineer,1997-09-22,2001-01-05
32578,Billie,Chleq,Staff,1992-06-13,2001-06-13
32583,Siamak,Comte,Staff,1986-07-29,1988-07-30
32584,Eishiro,Masamoto,Staff,1991-04-26,1999-04-26
32587,Sugwoo,Ballarin,Engineer,1988-07-25,1995-07-26
32590,Gil,Deyuan,Engineer,1991-03-02,2000-03-01
32596,Naftaly,Gelosh,Engineer,1995-12-09,2001-12-08
32597,Djelloul,Muntz,Staff,1989-11-04,1997-11-04
32609,Masato,Jahnichen,Engineer,1993-02-04,1996-12-14
32615,Geoffrey,Sadowski,Staff,1996-07-16,2001-07-16
32618,Boalin,Krone,Staff,1998-08-14,2002-04-07
32619,Xiong,Clouatre,Staff,1994-11-05,2001-11-05
32626,Ulf,Ambroszkiewicz,Engineer,1989-06-13,1996-06-13
32629,Make,Benzmuller,Staff,1990-11-03,1997-11-03
32637,Abdulla,Kalorkoti,Engineer,1993-11-18,1999-11-18
32640,Uli,Oskamp,Staff,1993-08-17,1997-06-25
32642,Danel,Garigliano,Assistant Engineer,1994-09-20,1999-09-20
32653,Renny,Wielonsky,Staff,1988-04-02,1994-04-02
32656,Boriana,Lemarechal,Staff,1986-03-23,1991-03-23
32664,Charmane,Pashtan,Staff,1990-02-26,1990-03-15
32665,Alselm,Kuzuoka,Assistant Engineer,1995-08-25,2001-08-24
32668,Niclas,Riexinger,Staff,1993-03-21,1998-03-21
32686,Ioana,Gien,Staff,1987-05-18,1996-05-17
32689,Gladys,Heusch,Staff,1988-08-08,1997-08-08
32694,Pramod,Hiroyama,Engineer,1989-02-08,1996-02-09
32696,Luisa,Hofstetter,Staff,1993-07-07,1997-07-19
32703,DeForest,Klyachko,Staff,1992-05-01,1999-05-02
32721,Ferdinand,Grabner,Staff,1986-03-15,1991-03-15
32724,Alselm,Janocha,Staff,1989-01-03,1994-01-03
32728,Kenton,Greibach,Engineer,1992-11-04,2001-11-04
32730,Charlene,Montresor,Engineer,1995-03-05,2000-03-04
32731,Honesty,Morrey,Engineer,1987-10-19,1995-10-19
32734,Kazuhira,Lagarias,Staff,1991-08-14,1996-08-13
32735,Ewing,Simkin,Senior Staff,1997-04-09,2002-02-16
32737,Haldon,Vuskovic,Staff,1986-08-27,1991-08-27
32740,Ishfaq,DuBourdieux,Engineer,1988-12-13,1993-12-13
32750,Udi,Gien,Staff,1996-05-20,2001-05-20
32753,Kristen,Debuse,Staff,1989-03-07,1995-03-07
32756,Gou,Desikan,Staff,1992-04-27,1998-04-27
32766,Masamitsu,Jayawardene,Engineer,1991-12-10,2000-12-09
32767,Ayakannu,Lovengreen,Engineer,1990-08-13,1996-08-12
32768,Yannis,Makinen,Engineer,1990-12-23,1999-12-23
32771,Patricia,Remmele,Engineer,1989-01-29,1998-01-29
32772,Xinglin,Peris,Engineer,1993-04-25,2001-04-25
32778,Branimir,Conde,Senior Staff,1994-08-25,1997-01-14
32793,Nathan,Litzler,Assistant Engineer,1997-07-04,1999-06-22
32796,Duke,Picaronny,Engineer,1989-01-21,1994-01-21
32797,Martial,Ginesta,Engineer,1985-05-17,1993-05-17
32799,Georgi,Marletta,Engineer,1994-04-07,1998-09-07
32807,Suebskul,Nannarelli,Staff,1999-08-16,1999-10-29
32822,Pramod,Muhling,Staff,1995-05-06,2002-05-06
32858,Tesuro,Fioravanti,Staff,1988-08-17,1994-08-17
32864,Anyuan,Stifter,Staff,1990-05-24,1996-05-23
32871,DeForest,Rullman,Staff,1985-05-02,1992-05-02
32882,Khoa,Winter,Staff,1995-12-23,1996-01-03
32891,Vasilis,Ozeki,Engineer,1986-06-13,1994-06-13
32901,Theirry,Hinsberger,Engineer,1992-07-15,2000-07-15
32903,Maja,Terlouw,Assistant Engineer,1990-04-02,1997-04-01
32907,Jasminko,Sewelson,Assistant Engineer,1991-09-27,1997-06-05
32919,Lenore,Schaad,Staff,1987-11-23,1995-11-23
32931,Almudena,DasSarma,Staff,1986-01-12,1992-01-12
32940,Mabry,Onuegbe,Engineer,1997-11-21,2000-05-29
32945,Sadun,Benaini,Engineer,1989-05-27,1991-11-08
32949,Martins,Ermel,Engineer,1995-12-27,1999-02-10
32951,Tianruo,Hockney,Engineer,1987-11-08,1994-11-08
32955,Basim,Dredge,Engineer,1987-12-25,1994-12-25
32962,Girolamo,Orlowska,Staff,1987-08-18,1989-12-03
32964,Sariel,Kamber,Staff,1992-08-02,2000-08-02
32965,Margareta,Stifter,Engineer,1993-09-30,2001-09-30
32972,Ebbe,Matzov,Staff,1987-07-03,1993-07-02
32977,Berhard,Flasterstein,Staff,1992-08-18,2000-08-18
32979,Xumin,Swift,Staff,1985-09-25,1991-09-25
32985,Emran,Reinhart,Staff,1991-06-28,1997-06-27
32990,Valery,Linnainmaa,Staff,1989-08-14,1997-08-14
32992,Tayeb,Yamaashi,Engineer,1986-10-10,1992-10-09
32993,Yuchang,Ranta,Staff,1989-07-11,1996-07-11
32994,Deniz,Bale,Engineer,1994-01-16,2001-01-16
33000,Kazunori,Gustavson,Staff,1991-12-19,1999-12-19
33001,Nalini,Matzov,Staff,1992-02-23,2001-02-22
33005,Toshiki,Genther,Senior Engineer,1992-07-03,1995-04-14
33008,Keiichiro,Birnbaum,Staff,1988-05-03,1994-05-03
33013,Thanasis,Clemencon,Senior Staff,1997-09-30,1999-05-09
33018,Christophe,Baer,Assistant Engineer,1985-03-20,1991-03-20
33021,Mona,Genin,Engineer,1985-09-01,1986-06-27
33024,Gregory,Brickell,Assistant Engineer,1994-04-30,2002-04-30
33028,Salvador,Tzvieli,Engineer,1994-05-09,1999-05-09
33029,Claude,Cherinka,Technique Leader,1986-04-14,1987-04-26
33045,Quingbo,Demizu,Staff,1999-09-06,2001-10-19
33056,Anneli,Litzkow,Engineer,1989-05-08,1994-05-08
33081,Panayotis,Gist,Staff,1988-03-03,1988-07-06
33088,Shay,Alameldin,Engineer,1994-10-01,1997-03-17
33093,Nahla,Vadhan,Senior Staff,1991-10-25,1996-04-30
33098,Jaewoo,Matzke,Staff,1992-05-22,2001-05-22
33101,Chinhyun,Leuchs,Engineer,1993-01-06,2000-01-07
33109,Xumin,Papadias,Engineer,1994-06-29,1999-06-29
33110,Tua,Roccetti,Engineer,1995-06-16,2001-06-15
33112,Martine,Pokrovskii,Engineer,1994-07-22,1999-07-22
33115,Padma,Peyn,Assistant Engineer,1988-11-28,1994-11-28
33117,Masoud,Guting,Staff,1998-01-22,2000-06-21
33123,Ingemar,Eiron,Engineer,1986-11-07,1987-11-08
33125,Jaewon,Dulay,Staff,1992-01-07,2001-01-06
33126,Charmane,Marwedel,Engineer,1991-11-27,1999-11-27
33129,Gen,Oehlmann,Technique Leader,1987-09-02,1997-12-11
33137,Shietung,Ranon,Staff,1985-05-07,1992-05-07
33170,Huiqun,Kroon,Staff,1989-06-11,1997-06-11
33176,Mohammed,Narwekar,Staff,1994-07-17,1999-07-17
33177,Thanasis,Chinal,Staff,1995-11-22,2002-04-15
33183,Haldun,Veldwijk,Engineer,1994-03-26,2002-03-26
33185,Uri,Landherr,Staff,1995-02-21,2002-02-21
33186,Domenick,Hanratty,Engineer,1988-07-08,1997-07-08
33190,Kiyomitsu,Hardjono,Engineer,1995-05-21,2001-05-20
33191,Almudena,Hopewell,Engineer,1987-08-30,1992-08-29
33193,Aiman,Radhakrishnan,Staff,1992-02-27,2000-02-27
33203,Trygve,Pagter,Senior Engineer,1996-11-29,1997-07-05
33205,Matk,Egerstedt,Engineer,1997-06-25,2002-06-25
33212,Susuma,Erdi,Staff,1995-06-13,1998-06-06
33216,Zdislav,Thombley,Staff,1996-06-15,2002-06-15
33222,Arra,Apsitis,Engineer,1994-05-02,2001-05-02
33226,Kenton,Hegner,Assistant Engineer,1990-01-08,1999-01-08
33234,Uzi,Kleiser,Staff,1995-03-10,2001-12-15
33239,Gladys,Rosin,Engineer,1997-05-18,2002-05-18
33242,Hironoby,Vadhan,Engineer,1987-10-22,1993-03-10
33244,Genki,Hitomi,Staff,1990-11-25,1997-11-25
33248,Lucian,Cronin,Engineer,1997-02-15,2002-02-15
33254,Jaber,Goodrum,Engineer,1990-01-05,1997-12-04
33259,Djelloul,Pietrzykowski,Staff,1988-03-23,1996-03-23
33267,Irena,Callaway,Staff,1994-02-02,2002-02-02
33270,Chanjung,Ebeling,Staff,1985-05-12,1992-05-12
33272,Sanjit,Rotem,Engineer,1989-09-02,1996-09-02
33279,Arne,Felder,Staff,1993-03-27,2001-03-27
33281,Laurentiu,Kisuki,Staff,1987-04-30,1992-03-26
33287,Honesty,Zlotek,Staff,1992-05-01,1999-05-02
33288,Hinrich,Fetvedt,Engineer,1986-02-14,1994-02-14
33298,Koldo,Oxman,Staff,1990-05-29,1998-05-29
33307,Raimond,Hopewell,Engineer,1993-01-20,1998-01-20
33336,Suzette,Rodham,Engineer,1990-11-23,1999-11-23
33339,Pasqua,Harnett,Engineer,1985-09-14,1991-03-13
33340,Gila,Lamma,Senior Staff,1993-12-15,1996-04-25
33343,Chiradeep,Gunderson,Staff,1992-05-08,1998-05-08
33345,Gererd,Melter,Engineer,1995-04-02,1997-06-26
33355,Houman,Chandrasekhar,Senior Engineer,1999-05-19,2001-10-29
33364,Stella,Plump,Staff,1999-05-15,2000-01-01
33368,Foong,Rosar,Engineer,1991-05-09,1999-05-09
33373,Froduald,Cooman,Senior Staff,1995-05-21,1996-04-10
33377,Zeljko,Dulin,Staff,1993-09-12,1995-06-06
33386,Sadok,Eiter,Engineer,1992-05-18,1999-05-19
33388,Mohua,Dalton,Staff,1990-02-01,1999-02-01
33392,Aloke,Rothenberg,Senior Staff,1997-08-29,1998-04-21
33394,Xinan,Brender,Staff,1994-12-02,2001-12-02
33399,Roded,Lorcy,Staff,1988-07-26,1997-07-26
33405,Gina,Miake,Senior Engineer,1988-02-09,1993-03-19
33408,Shigeo,Denis,Engineer,1988-02-10,1993-02-09
33416,Jaber,Aumann,Engineer,1994-09-07,2000-09-06
33423,Jinpo,Koblick,Staff,1988-06-14,1993-06-14
33429,Barton,Birsak,Staff,1999-04-06,2000-07-11
33441,Padma,Rande,Engineer,1996-06-03,2002-06-03
33449,Yonghong,Marciano,Staff,1995-04-04,2002-04-03
33451,Ipke,Hutter,Staff,1997-11-21,1999-09-02
33462,Weijing,Camarinopoulos,Senior Engineer,1986-10-21,1990-08-05
33472,Hsiangchu,Chvatal,Engineer,1991-01-03,1997-01-02
33477,Shietung,Ventosa,Staff,1987-08-23,1994-08-23
33494,Limsoon,Gihr,Engineer,1987-03-15,1992-03-14
33509,Jongsuk,Henseler,Staff,1995-02-07,1999-03-10
33510,Shaibal,Christ,Engineer,1987-09-08,1995-09-08
33512,Raimond,Biran,Engineer,1988-06-30,1996-06-30
33522,Gift,Barinka,Senior Staff,1990-04-04,1995-01-18
33528,Rafael,Riexinger,Engineer,1990-02-07,1996-02-07
33530,Toney,Garigliano,Engineer,1986-07-13,1992-07-12
33535,Venkatesan,Assaf,Senior Engineer,1995-10-16,1997-06-14
33553,Parke,Murillo,Staff,1989-07-08,1998-07-08
33555,Wojceich,Kawashima,Staff,1991-03-12,1999-03-12
33562,Shigenori,Zobel,Engineer,1988-10-19,1994-10-19
33563,Sastry,Akazan,Staff,1985-10-31,1990-10-31
33566,Kiyokazu,Lorie,Senior Engineer,1986-11-03,1993-11-27
33576,Serif,Rodite,Senior Engineer,1999-04-30,2000-09-25
33579,Guozhong,Eickenmeyer,Staff,1988-06-22,1995-06-23
33583,Yechiam,Hanratty,Staff,1994-07-06,1999-07-06
33584,Marlo,Nivat,Engineer,1989-07-10,1994-07-10
33585,Pasqua,Junot,Engineer,1985-02-21,1986-03-06
33587,Kristina,Benveniste,Staff,1990-10-03,1997-10-03
33588,Avishai,Baja,Staff,1999-02-06,2001-03-26
33591,Sugwoo,Picaronny,Staff,1987-11-23,1992-11-22
33602,Weiru,Krone,Staff,1991-01-09,1998-01-09
33620,Pasqua,Seiwald,Engineer,1989-01-17,1995-01-17
33625,Byong,Sundgren,Engineer,1989-06-24,1997-06-24
33628,Macha,Ritcey,Engineer,1987-11-05,1995-11-05
33632,Yechezkel,Haddadi,Senior Staff,1997-11-11,2000-05-16
33647,Yuguang,Gils,Engineer,1996-05-28,1999-02-15
33648,Giri,Denos,Engineer,1986-01-24,1995-01-24
33651,Haldon,Bresenham,Engineer,1985-11-27,1993-11-27
33654,Barna,Bage,Staff,1992-10-14,2001-10-14
33658,Khosrow,Danlos,Staff,1991-07-12,1996-07-11
33665,Xumin,Zyda,Assistant Engineer,1997-11-26,1998-08-19
33674,Abdelwaheb,Impagliazzo,Staff,1995-05-26,2000-05-25
33675,Wojceich,Lichtman,Engineer,1986-02-09,1994-02-09
33681,Hideo,Katiyar,Staff,1991-08-20,1998-08-20
33698,Mohan,Dalton,Staff,1986-07-03,1995-07-03
33702,Selwyn,Nannarelli,Staff,1988-02-08,1996-02-08
33711,Jagoda,Kobuchi,Assistant Engineer,1995-08-23,2001-08-22
33715,Armond,Wynblatt,Staff,1986-07-11,1988-10-17
33725,Huican,Esposito,Staff,1992-01-17,1996-04-14
33726,Yonghoan,Hasham,Staff,1992-08-16,1998-08-16
33727,Uno,Highland,Staff,1993-09-14,2001-09-14
33732,Alain,DeMori,Engineer,1994-01-27,1999-01-27
33733,Premsyl,Levasseur,Senior Engineer,1986-01-17,1993-04-20
33735,Charlene,Cardazo,Senior Staff,1992-10-18,1995-04-03
33736,DeForest,Koyama,Engineer,1988-12-24,1996-12-24
33743,Bodh,Junet,Staff,1988-05-17,1997-05-17
33744,Cedric,Bellone,Engineer,1985-12-01,1994-12-01
33745,Fuqing,Frijda,Staff,1993-05-04,1998-05-04
33748,Bernt,Argence,Engineer,1985-08-21,1992-08-21
33751,Fabrizio,Honiden,Staff,1991-03-14,1996-03-13
33756,Tomofumi,Redmiles,Staff,1990-05-04,1998-05-04
33757,Guoxiang,Borstler,Senior Staff,1988-12-23,1992-01-11
33760,Franziska,Salvesen,Senior Staff,1995-01-16,2002-07-03
33761,Zito,Plumb,Engineer,1994-05-11,2001-05-11
33768,Karoline,Fontan,Staff,1987-08-24,1996-08-23
33778,Tua,Erva,Engineer,1987-09-20,1994-09-20
33784,Alenka,Mandelberg,Staff,1986-12-26,1991-12-26
33787,Malu,Kriebel,Assistant Engineer,1987-09-17,1993-09-16
33793,Oldrich,Delgrossi,Senior Staff,1995-07-02,2001-03-23
33799,Kellie,Doering,Staff,1985-10-07,1993-10-07
33800,Peternela,Bottner,Staff,1987-03-13,1994-03-13
33801,Georgi,Sluis,Staff,1992-08-28,2000-08-28
33803,Isaac,Bale,Engineer,1992-06-28,1993-10-14
33812,Patricio,Basawa,Staff,1986-07-12,1991-07-12
33818,Charlene,Mukaidono,Assistant Engineer,1989-05-27,1995-05-27
33827,Takanari,Kisuki,Engineer,1988-01-17,1995-10-28
33839,Weiwu,Broder,Staff,1989-03-25,1994-03-25
33840,Lubomir,Cairo,Engineer,1985-04-06,1991-04-06
33841,Rutger,Setlzner,Staff,1990-07-01,1995-07-01
33847,Vojin,Boguraev,Engineer,1999-06-10,1999-12-14
33852,Marek,Prochazka,Staff,1990-06-13,1996-06-12
33861,Diederik,Neimat,Staff,1996-03-19,2000-10-05
33862,Muneo,Zallocco,Staff,1989-12-02,1995-12-02
33867,Flemming,Kalsbeek,Senior Engineer,1990-03-28,1991-11-24
33868,Oksana,Strehl,Technique Leader,1991-08-02,2000-04-03
33871,Vivian,Erdmenger,Staff,1987-02-19,1992-02-19
33894,Harngdar,Bratten,Staff,1988-07-18,1995-07-19
33896,Jianhao,Falco,Staff,1993-11-30,2000-11-30
33898,Ziva,Lorch,Staff,1995-08-13,2001-08-12
33900,Youssef,Hettesheimer,Engineer,1998-05-12,1998-12-12
33902,Srinidhi,Rande,Staff,1998-05-10,1998-06-06
33913,Niteen,Binkley,Staff,1987-11-07,1994-11-07
33923,Chinhyun,Argence,Staff,1987-12-17,1996-12-16
33927,Bezalel,Haumacher,Engineer,1986-11-14,1993-11-14
33932,Hongzhu,Lanphier,Engineer,1994-04-22,2001-04-22
33933,Weidon,Wixon,Engineer,1989-10-20,1996-03-11
33956,Fumitaka,Chorvat,Assistant Engineer,1989-05-22,1990-02-27
33957,Sanjay,Azuma,Engineer,1996-10-07,2002-07-23
33966,Kendra,Merey,Engineer,1986-04-22,1994-07-08
33969,Arie,Sadowsky,Staff,1989-01-05,1998-01-05
33973,Yagil,Trumbly,Engineer,1997-12-28,1999-07-31
33978,Maren,Alpay,Staff,1993-08-08,2001-08-08
33981,Kazuhiko,Ladret,Engineer,1989-12-29,1994-12-29
33983,Tesuya,Denis,Engineer,1990-03-11,1995-03-11
33988,Arco,Hoppenstand,Staff,1993-03-25,1999-03-26
33990,Val,Showalter,Staff,1991-07-17,1995-10-31
33991,Zeydy,Makrucki,Staff,1995-02-23,2000-02-23
33996,Subbu,Olivero,Staff,1986-11-23,1995-11-23
33997,Suvo,Kopetz,Engineer,1991-01-15,1998-01-15
33998,Apostol,Polupanov,Engineer,1985-02-06,1990-02-06
33999,Mohit,Jahnichen,Senior Staff,1998-01-22,2000-05-22
34025,Shridhar,Bridgland,Staff,1988-08-07,1997-08-07
34026,Uinam,Bugrara,Engineer,1989-01-21,1990-09-26
34032,Weiwu,Gopalakrishnan,Assistant Engineer,1992-07-30,1998-07-30
34037,Mitsuyuki,Herbst,Senior Staff,1999-09-12,2000-01-12
34049,Tadanori,Brookner,Staff,1988-09-21,1994-09-21
34050,Youjian,Angot,Staff,1989-10-18,1996-10-18
34052,Bojan,Decaestecker,Staff,1996-07-06,2001-07-06
34064,Nobuyoshi,Boudaillier,Engineer,1994-10-05,1999-10-05
34069,Mayuko,Schiper,Staff,1991-03-02,2000-03-01
34070,Sivanarayana,Champarnaud,Engineer,1994-12-20,1999-12-20
34075,Chaosheng,Peternell,Staff,1994-12-20,1999-12-20
34107,Zejun,Ramaiah,Engineer,1985-05-22,1993-05-22
34108,Otilia,Menhardt,Staff,1991-11-02,1998-11-02
34110,Chaosheng,Matzke,Engineer,1999-10-13,2000-09-05
34112,Nirmal,Kinley,Engineer,1991-02-19,2000-02-19
34115,Saddek,Staelin,Engineer,1992-01-29,1997-01-28
34120,Leandro,Businaro,Senior Engineer,1999-07-25,2000-10-27
34121,Cordelia,Falco,Staff,1990-09-08,1993-08-08
34122,DeForest,Rossi,Engineer,1988-04-28,1996-04-28
34124,Kazunori,Kawashima,Staff,1994-11-11,2000-11-10
34129,Takanari,Kolinko,Engineer,1996-02-17,2001-02-16
34135,Shaibal,Krohn,Engineer,1991-09-03,2000-09-02
34136,Steve,Constantine,Staff,1994-02-10,2000-02-10
34143,Gay,Beilner,Engineer,1985-09-02,1990-09-02
34146,Fun,Matteis,Staff,1989-12-28,1990-11-17
34147,Jiann,Falby,Staff,1992-03-19,1993-03-16
34150,Leen,Miculan,Staff,1988-06-25,1997-06-25
34158,Mohammed,Syrotiuk,Staff,1991-03-29,1998-03-29
34163,Zorica,Isaak,Engineer,1999-05-27,2001-03-15
34168,Jiakeng,Perko,Engineer,1996-04-30,2001-04-30
34171,Kristof,Genin,Staff,1990-04-18,1995-04-18
34176,Waiman,Plessier,Engineer,1988-08-01,1995-08-02
34183,Gurbir,Birta,Engineer,1992-12-21,2000-12-21
34195,Edwin,Schapiro,Staff,1993-10-31,1996-05-28
34198,Kazuhiko,Cummings,Engineer,1992-11-23,1999-11-24
34202,Rafail,Stroustrup,Senior Engineer,1986-01-10,1989-07-18
34207,Pohua,Bernardeschi,Engineer,1988-11-21,1994-11-21
34208,Rosine,Tsunoo,Engineer,1986-12-08,1991-12-08
34210,Xiaopeng,Zolotykh,Technique Leader,1996-08-26,1996-11-14
34211,Shigehiro,Geffroy,Engineer,1993-01-06,2002-01-06
34212,Adly,Salverda,Engineer,1985-05-18,1986-08-08
34223,Elrique,Skogmar,Staff,1997-03-30,2002-03-30
34231,Sachar,Emiris,Engineer,1993-11-18,2001-11-18
34234,Maia,Menhoudj,Engineer,1997-01-31,2002-01-31
34248,Perry,Verhoeff,Staff,1995-05-27,2000-05-26
34255,Kazuhito,Trachtenberg,Engineer,1990-09-13,1995-05-11
34256,Nishit,Francisci,Staff,1991-10-07,1997-10-06
34257,Xiaoqiang,Roisin,Engineer,1994-10-11,2000-10-10
34258,Anestis,Talmor,Staff,1987-09-20,1992-09-19
34259,Toshiki,Lamparter,Staff,1990-11-24,1999-11-24
34262,Noritoshi,Showalter,Staff,1991-12-25,1993-06-12
34265,Mihalis,Tsunoo,Staff,1995-05-21,2001-05-20
34272,Krisda,Fraisse,Engineer,1993-03-04,1998-03-04
